"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","toomaht_1","toomaht_2","toomaht_3","toomaht_4","toomaht_5","hinne_ainele_F","hinne_ainele_E","hinne_ainele_D","hinne_ainele_C","hinne_ainele_B","hinne_ainele_A","arvestatud","mittearvestatud","hinne_A","hinne_B","hinne_C","hinne_D","hinne_E","hinne_F","mitteilmunud"
"K","HV","HVLC","FLGR.01.187","Inglise kirjanduse seminar",NA,NA,5,1,NA,NA,NA,1,1,1,3,0,0,1,2,1,5,1,0,1
"K","HV","HVLC","FLGR.01.195","Ameerika kirjanduse autoriseminar",NA,NA,11,1,NA,NA,NA,NA,1,3,8,0,0,5,5,2,1,0,0,1
"K","HV","HVLC","FLGR.01.209","Inglise keel kõrvalainena II",NA,NA,4,2,NA,NA,NA,NA,4,NA,2,0,0,0,4,3,1,0,0,0
"K","HV","HVLC","FLGR.01.221","Inglise ja eesti keele kontrastiivne võrdlus",NA,2,11,NA,NA,NA,1,NA,1,6,5,0,0,16,22,0,0,0,0,6
"K","HV","HVLC","FLGR.01.223","Inglise keele sõnavara ja selle omandamine",NA,NA,15,NA,1,NA,NA,NA,2,6,8,0,0,4,19,3,5,0,5,1
"K","HV","HVLC","FLGR.01.259","Kultuuridevaheline kommunikatsioon",2,5,34,1,NA,NA,1,1,2,8,30,91,0,0,0,0,0,0,0,14
"K","HV","HVLC","FLGR.01.338","Fotograafia kirjanduses",NA,1,10,4,1,NA,NA,NA,NA,4,12,0,0,17,6,7,1,0,1,8
"K","HV","HVLC","FLGR.01.341","Tõlge: ajalugu, teooria, praktika",NA,1,14,NA,NA,NA,NA,1,NA,5,9,44,0,0,0,0,0,0,0,6
"K","HV","HVLC","FLGR.01.360","Loovkirjutamine",NA,NA,8,NA,NA,NA,NA,NA,NA,3,5,24,0,0,0,0,0,0,0,3
"K","HV","HVLC","FLGR.01.362","Inglise keele didaktika I",NA,1,6,NA,NA,NA,NA,NA,1,2,4,0,0,6,5,4,0,0,0,2
"K","HV","HVLC","FLGR.01.366","Visioonid impeeriumist: Briti impeerium ja kaunid kunstid",NA,2,10,1,NA,NA,NA,NA,NA,2,11,0,0,21,0,0,0,0,0,1
"K","HV","HVLC","FLGR.01.380","Akadeemiline väljendusoskus inglise keeles II",NA,NA,2,2,NA,1,NA,NA,2,1,NA,0,0,2,5,2,1,0,0,4
"K","HV","HVLC","FLGR.02.069","Antiikaja olmekultuur",NA,NA,5,NA,NA,NA,NA,NA,NA,1,4,0,0,8,3,1,1,0,0,0
"K","HV","HVLC","FLGR.02.074","Klassikajärgse kirjanduse seminar",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,3,1,0,0,0,0,0
"K","HV","HVLC","FLGR.02.330","Ladina keele põhikursus romanistika erialale",1,NA,18,1,1,NA,NA,1,1,6,13,0,0,21,11,2,0,0,0,1
"K","HV","HVLC","FLGR.02.378","Kreeka keele põhikursus II",NA,NA,4,NA,1,NA,NA,NA,NA,NA,5,0,0,8,0,0,0,0,0,0
"K","HV","HVLC","FLGR.02.380","Ladina keele põhikursus II",NA,1,4,NA,2,NA,NA,NA,1,NA,6,0,0,7,1,1,0,0,0,1
"K","HV","HVLC","FLGR.02.416","Tekstianalüüs. Ladina proosaautorid",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,0,1,0,0,0
"K","HV","HVLC","FLGR.02.532","Uusladina kirjandus",NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0,0,4,0,0,0,0,0,0
"K","HV","HVLC","FLGR.02.533","Poeetikateooria (Aristoteles Poeetika, Retoorika; Horatius Ars Poetica)",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,2,1,0,0,0
"K","HV","HVLC","FLGR.02.536","Antiiktekstide tõlkimine: teooria, tõlkimise ajalugu ja tõlkepraktika",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,6,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.03.128","Hispaania keele suuline ja kirjalik väljendusoskus",NA,NA,3,1,NA,NA,NA,NA,NA,2,2,0,0,5,0,0,0,0,0,0
"K","HV","HVLC","FLGR.03.136","Akadeemiline kirjutamine prantsuse keeles",NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,5,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.03.145","Prantsuse keele ajalugu",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,3,1,0,0,0,0,0
"K","HV","HVLC","FLGR.03.150","Prantsuse keele praktikum II",NA,NA,5,NA,NA,NA,NA,NA,1,2,2,0,0,4,4,1,0,0,0,1
"K","HV","HVLC","FLGR.03.151","Prantsuse keele praktikum III",NA,1,5,NA,NA,NA,NA,1,NA,4,1,0,0,0,5,1,0,1,0,4
"K","HV","HVLC","FLGR.03.152","Prantsuse keele teooria I",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,0,0,4,3,2,3,1,0,0
"K","HV","HVLC","FLGR.03.156","Prantsuse kirjandus",NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,0,0,1,1,2,1,1,3,0
"K","HV","HVLC","FLGR.03.157","Sissejuhatus romaani filoloogiasse",1,1,17,NA,NA,NA,NA,NA,1,6,12,0,0,6,13,7,5,2,1,1
"K","HV","HVLC","FLGR.03.180","Prantsuse keele suulise ja kirjaliku väljenduse õpetus II",NA,1,2,NA,NA,NA,NA,NA,NA,NA,3,0,0,3,2,3,0,0,0,0
"K","HV","HVLC","FLGR.03.241","Itaalia keel kesktasemele (inglise keele baasil), tase B1>B2",NA,NA,2,NA,NA,1,NA,NA,NA,NA,1,0,0,1,3,1,1,0,0,1
"K","HV","HVLC","FLGR.03.252","Tõlkeseminar",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.03.256","Hispaania keele teooria I",NA,1,3,1,NA,1,NA,NA,1,2,1,0,0,1,3,3,3,2,0,0
"K","HV","HVLC","FLGR.03.258","Hispaania keele teooria II",NA,NA,7,NA,NA,NA,NA,NA,3,3,1,0,0,2,1,1,4,0,0,0
"K","HV","HVLC","FLGR.03.259","Hispaania keele praktikum II",NA,NA,5,1,NA,NA,NA,NA,2,2,2,0,0,4,6,10,3,3,0,0
"K","HV","HVLC","FLGR.03.260","Hispaania keele teooria III",NA,NA,7,NA,NA,NA,NA,1,1,2,3,0,0,4,1,1,1,1,0,0
"K","HV","HVLC","FLGR.03.261","Hispaania keele praktikum III",NA,NA,3,1,NA,NA,NA,NA,NA,1,3,0,0,1,4,0,0,0,0,0
"K","HV","HVLC","FLGR.03.264","Hispaania keele suulise ja kirjaliku väljenduse õpetus II",NA,1,6,1,NA,NA,NA,2,2,3,1,0,0,3,0,1,4,1,1,1
"K","HV","HVLC","FLGR.03.280","Sissejuhatus romaani kirjandustesse",NA,NA,8,2,2,NA,1,6,2,1,2,0,0,14,10,5,0,0,0,5
"K","HV","HVLC","FLGR.03.281","Prantsusmaa ajalugu ja kultuur",NA,2,3,NA,NA,NA,NA,NA,1,1,3,0,0,5,1,4,0,0,0,1
"K","HV","HVLC","FLGR.03.282","Hispaania ajalugu ja kultuur",NA,NA,7,NA,NA,NA,NA,NA,1,2,4,0,0,5,5,3,0,0,0,0
"K","HV","HVLC","FLGR.03.284","Seminar prantsuse kirjandusest",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,0,0,2,1,0,0,0,0,2
"K","HV","HVLC","FLGR.03.294","Prantsuse kirjanduse seminar",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,0,0,1,3,0,0,0,0,0
"K","HV","HVLC","FLGR.03.299","Prantsuse keeleteaduse seminar",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,0,0,4,0,0,0,0,0,0
"K","HV","HVLC","FLGR.03.302","Hispaania keele varieerumine",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,0,0,6,0,0,0,0,0,0
"K","HV","HVLC","FLGR.03.304","Hispaania kirjandus- ja tõlkekriitika seminar",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.03.305","Hispaania keeleteaduse eriseminar",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,0,0,0,0,0
"K","HV","HVLC","FLGR.04.061","Saksa kirjanduse proseminar",NA,NA,10,2,NA,NA,NA,NA,1,4,7,0,0,4,5,4,0,2,0,0
"K","HV","HVLC","FLGR.04.225","Oskuskeelte tõlge teisest võõrkeelest",NA,NA,15,NA,NA,NA,NA,NA,NA,6,9,0,0,10,14,5,0,0,0,0
"K","HV","HVLC","FLGR.04.328","Praktiline saksa keel II",NA,NA,6,NA,NA,NA,NA,NA,NA,3,3,0,0,4,4,6,2,1,0,0
"K","HV","HVLC","FLGR.04.339","Saksakeelsete maade ajalugu",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,1,1,0,1,0,0
"K","HV","HVLC","FLGR.04.349","Saksa keele stilistika",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,2,2,1,0,0
"K","HV","HVLC","FLGR.04.355","Saksakeelsete maade kultuuri- ja maalugu",NA,1,4,NA,NA,NA,NA,NA,2,1,2,0,0,2,1,2,1,2,0,1
"K","HV","HVLC","FLGR.04.359","Kirjalik tõlge saksa keelest eesti keelde",NA,NA,3,NA,NA,NA,NA,NA,NA,2,1,0,0,2,2,2,0,0,0,0
"K","HV","HVLC","FLGR.04.364","Magistriseminar",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,20,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.04.435","Sünkroontõlge",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,2,2,0,0,0,0
"K","HV","HVLC","FLGR.04.444","Õigustekstide tõlge esimesest võõrkeelest ja võõrkeelde",NA,1,19,1,NA,NA,NA,NA,NA,3,18,21,0,6,5,1,0,0,0,0
"K","HV","HVLC","FLGR.04.445","Majandustekstide tõlge esimesest võõrkeelest ja võõrkeelde",1,NA,8,NA,NA,NA,NA,1,NA,5,3,21,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.04.635","Teadus- ja tehnikatekstide tõlge esimesest võõrkeelest ja võõrkeelde",NA,NA,16,1,NA,NA,NA,NA,5,1,11,20,1,8,2,2,0,0,0,0
"K","HV","HVLC","FLGR.04.636","Tõlkeabiprogrammid ja tõlkemälud",NA,NA,16,1,NA,NA,NA,NA,NA,5,12,24,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.04.687","Järeltõlge IV",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,0,3,2,0,0,0
"K","HV","HVLC","FLGR.04.689","Sünkroontõlge II",NA,NA,2,1,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,2,0,1,0
"K","HV","HVLC","FLGR.04.698","Bakalaureusetöö saksa keelest või kirjandusest",NA,NA,3,NA,1,NA,NA,NA,1,NA,3,0,0,3,1,4,0,0,0,0
"K","HV","HVLC","FLGR.04.714","Magistritöö pedagoogilisele suunale",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0
"K","HV","HVLC","FLGR.04.717","Saksa keele grammatika I",NA,1,4,NA,NA,NA,NA,NA,NA,2,3,0,0,4,1,4,3,3,1,1
"K","HV","HVLC","FLGR.04.718","Saksa keele suuline ja kirjalik väljendusõpetus",NA,NA,3,2,NA,NA,NA,NA,NA,2,3,0,0,0,7,5,1,1,0,2
"K","HV","HVLC","FLGR.04.721","Saksa keele leksikoloogia ja fraseoloogia",NA,1,4,1,NA,NA,NA,NA,2,1,3,0,0,5,0,2,2,2,0,1
"K","HV","HVLC","FLGR.04.723","20. ja 21. saj. saksakeelne kirjandus",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,0,0,2,1,3,0,0,1,0
"K","HV","HVLC","FLGR.04.731","Saksakeelne kirjandus - ajalugu ja interpretatsioon",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,0,0,0,0,0
"K","HV","HVLC","FLGR.05.048","Slaavi keelte ajalugu ja tüpoloogia",NA,NA,5,NA,NA,NA,NA,1,NA,NA,4,0,0,3,2,0,0,0,0,0
"K","HV","HVLC","FLGR.05.129","Vene-eesti kontrastiivgrammatika",NA,1,5,1,NA,NA,NA,NA,NA,NA,7,0,0,6,2,0,1,0,0,1
"K","HV","HVLC","FLGR.05.171","Tänapäeva keeleteaduse meetodid ja probleemid slavistikas",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,0,0,3,4,0,0,0,0,1
"K","HV","HVLC","FLGR.05.192","Vene etnolingvistika",NA,NA,6,NA,NA,NA,NA,1,NA,1,4,0,0,7,1,0,0,0,0,0
"K","HV","HVLC","FLGR.05.223","Akadeemilise kirjutamise alused: vene keele väljendusõpetus",NA,NA,8,NA,NA,NA,NA,1,NA,1,6,0,0,3,4,3,3,0,1,0
"K","HV","HVLC","FLGR.05.234","Vene keele kirjalik ja suuline väljendusõpetus",NA,NA,6,NA,NA,NA,NA,NA,NA,2,4,14,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.05.258","Vene kirjanduse klassikud",NA,NA,2,1,NA,NA,NA,NA,1,NA,2,0,0,4,0,1,2,1,0,0
"K","HV","HVLC","FLGR.05.263","Eesti-vene ja vene-eesti tõlge",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,7,0,0,5,4,1,0,0,0,0
"K","HV","HVLC","FLGR.05.297","Doktoriseminar",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,9,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.05.341","Erikursus: Digihumanitaaria ja kultuuriuuringud",NA,NA,5,NA,NA,NA,NA,NA,NA,1,4,8,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.05.380","Vastastikused kujud: Venemaa ja Euroopa",NA,NA,12,NA,NA,NA,NA,NA,2,1,9,0,0,17,3,2,0,0,0,3
"K","HV","HVLC","FLGR.05.390","Vene keele foneetika ja sõnamoodustus",NA,NA,12,NA,1,NA,NA,NA,1,1,11,14,1,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.05.391","Uusaja vene kirjanduse teke",NA,NA,4,2,NA,NA,NA,NA,NA,1,5,0,0,3,3,2,3,2,0,0
"K","HV","HVLC","FLGR.05.392","Vene romantismi kirjandus",NA,NA,7,2,1,NA,NA,NA,NA,1,9,0,0,6,3,3,4,1,0,5
"K","HV","HVLC","FLGR.05.393","19. saj. vene realismi kirjandus",NA,NA,4,1,1,NA,NA,NA,1,NA,5,0,0,8,5,0,1,1,0,0
"K","HV","HVLC","FLGR.05.395","Teksti analüüs",NA,NA,4,NA,1,NA,NA,NA,NA,NA,5,0,0,6,3,2,0,0,0,1
"K","HV","HVLC","FLGR.05.396","Vene diasporaa keel ja kultuur",NA,NA,6,NA,1,NA,NA,NA,NA,3,4,0,0,4,3,2,0,0,0,0
"K","HV","HVLC","FLGR.05.397","Vene folkloor ja postfolkloor",NA,NA,8,1,NA,NA,NA,NA,NA,1,8,0,0,10,3,1,0,0,0,1
"K","HV","HVLC","FLGR.05.398","Seminar vene luuleteksti analüüsist",NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,0,0,6,1,0,0,0,0,0
"K","HV","HVLC","FLGR.05.408","Vene keele morfoloogia",NA,NA,7,2,2,NA,NA,1,1,1,8,0,0,4,8,4,1,0,0,0
"K","HV","HVLC","FLGR.05.409","Vene keele süntaks",NA,NA,3,3,6,1,1,5,1,NA,4,0,0,1,4,7,4,2,0,0
"K","HV","HVLC","FLGR.05.427","Vene keele didaktika",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,0,0,5,0,0,0,0,0,0
"K","HV","HVLC","FLGR.06.020","Aluskeeleõpe (norra keel), tase A2>B2",1,NA,10,1,1,NA,NA,1,NA,2,10,0,0,5,6,3,4,0,0,0
"K","HV","HVLC","FLGR.06.025","Ülevaatekursus Skandinaavia maade kirjandusest",NA,NA,4,3,NA,NA,NA,3,1,2,1,0,0,2,4,1,1,0,0,0
"K","HV","HVLC","FLGR.06.034","Rootsi keeleajalugu",NA,NA,6,2,1,NA,NA,1,5,1,2,0,0,1,6,4,1,1,0,0
"K","HV","HVLC","FLGR.06.037","Rootsi keele väljendusõpetus",NA,1,5,2,NA,NA,NA,1,2,2,3,0,0,8,2,5,0,0,0,0
"K","HV","HVLC","FLGR.06.040","Rootsi kirjanduse ajalugu",NA,NA,3,3,5,NA,1,2,3,3,2,0,0,2,3,1,3,3,1,0
"K","HV","HVLC","FLGR.06.107","Runoloogia",NA,1,9,NA,NA,NA,NA,1,2,1,6,23,0,0,0,0,0,0,0,3
"K","HV","HVLC","FLGR.06.119","Tõlkekursus norra/rootsi/taani filoloogidele",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,5,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.06.122","Bakalaureuseseminar ja bakalaureusetöö (Skandinaavia keeled ja kultuurid)",NA,NA,4,1,1,NA,NA,2,2,1,1,0,0,2,2,1,3,0,0,0
"K","HV","HVLC","FLGR.06.155","Skandinaavia maade ajalugu ja kultuur",NA,NA,4,3,NA,NA,NA,NA,2,3,2,0,0,3,3,5,0,0,0,0
"K","HV","HVLC","FLGR.06.161","Praktiline rootsi keel edasijõudnutele, tase A1>A2",NA,1,8,NA,NA,NA,NA,NA,2,1,6,19,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.06.163","Praktiline taani keel edasijõudnutele, tase A1>A2",NA,1,3,NA,NA,NA,NA,NA,NA,NA,4,6,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLGR.06.165","Rootsi keele leksikoloogia ja keelekirjeldus",NA,1,4,2,NA,NA,NA,1,2,2,2,0,0,4,2,5,0,0,0,0
"K","HV","HVLC","FLKE.01.191","Rootsi keel algtasemele I, tase 0 > A1",NA,2,21,1,1,NA,NA,NA,NA,4,21,25,5,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.01.223","Erialane inglise keel teoloogidele, tase B2",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,10,0,0,3,5,3,1,0,0,2
"K","HV","HVLC","FLKE.01.252","Rootsi keele kursus keskastmele I, tase A2 > B1",NA,1,9,NA,NA,NA,NA,NA,NA,1,9,14,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.01.268","Ingliskeelsete konverentsettekannete koostamine",NA,NA,16,1,NA,NA,NA,NA,NA,2,15,28,0,0,0,0,0,0,0,3
"K","HV","HVLC","FLKE.02.112","Saksa keele algkursus II, tase A1.1 > A1.2",NA,2,4,NA,NA,NA,NA,NA,1,2,3,12,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.02.128","Saksa keele algkursus I, tase 0 > A1.2",NA,3,15,NA,NA,NA,NA,NA,3,5,10,29,2,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.02.129","Saksa keele algkursus II, tase A1.2 > A2.1",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,8,2,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.02.131","Saksa keel kesktasemele I, tase A2.2 > B1",NA,1,10,3,NA,NA,NA,1,1,1,11,18,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.02.179","Saksa keel kesktasemele III, tase B2.1 > B2.2",NA,NA,6,1,NA,NA,NA,1,NA,4,2,15,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.02.197","Veebipõhine saksa keel algajaile, tase 0 > A1.2",NA,NA,14,5,3,1,1,2,6,4,8,33,8,0,0,0,0,0,0,2
"K","HV","HVLC","FLKE.02.248","Veebipõhine saksa keele algkursus II, tase A1.1 > A1.2",NA,NA,6,1,1,NA,1,1,3,NA,3,19,1,0,0,0,0,0,0,6
"K","HV","HVLC","FLKE.02.276","Prantsuse keel algtaseme läbinuile (süvaõpe), tase A1 > A2",NA,1,9,1,1,NA,NA,NA,1,1,10,0,0,4,6,3,4,0,0,1
"K","HV","HVLC","FLKE.02.278","Saksa keel algajatele II (süvaõpe), tase A1>A2",NA,NA,7,4,NA,NA,NA,NA,1,2,8,0,0,1,1,4,3,0,2,0
"K","HV","HVLC","FLKE.02.286","Veebipõhine saksa keele grammatikakursus (eesti ja inglise keele baasil), tase B1.2 > B2",NA,1,7,1,1,1,NA,NA,1,1,7,24,3,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.03.077","Eesti keele algkursus I (inglise keele baasil), tase 0 > A1.2",NA,NA,2,NA,1,NA,NA,NA,1,NA,2,0,0,6,1,3,0,0,0,0
"K","HV","HVLC","FLKE.03.121","Sissevaateid eesti kultuuri. Filmi- ja muuseumikursus, inglise keele baasil",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,0,0,23,1,0,0,0,4,0
"K","HV","HVLC","FLKE.03.198","Eesti viipekeele algkursus",NA,2,4,NA,NA,NA,NA,NA,NA,NA,6,8,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.005","Meditsiinialane vene keel I, tase A2.1 > A2.2",NA,2,25,NA,1,NA,NA,NA,1,2,25,62,3,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.04.013","Meditsiinialane vene keel II, tase A2.2> B1.1",NA,NA,7,1,NA,NA,NA,NA,NA,1,7,17,3,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.041","Vene keel välisüliõpilastele. Step by Step I, tase 0 > A1.2",1,NA,11,NA,NA,NA,NA,NA,NA,3,9,0,0,23,12,3,0,2,1,2
"K","HV","HVLC","FLKE.04.042","Vene keel välisüliõpilastele. Step by Step II, tase A1.2 > A2",NA,NA,6,1,NA,NA,NA,NA,1,1,5,0,0,4,3,6,1,0,0,1
"K","HV","HVLC","FLKE.04.053","Veebipõhine vene keele grammatika I, tase A1.2 > A2",NA,1,15,NA,2,1,NA,NA,NA,6,11,33,5,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.062","Vene keele ABC I, tase 0 > A1.2",1,6,32,2,NA,NA,NA,1,NA,6,34,50,3,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.069","Vene keele ABC II, tase A1.2 > A2.1",NA,1,20,1,NA,NA,NA,NA,NA,1,21,31,3,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.103","Veebipõhine vene keele algkursus II, tase A1.1> A1.2",2,3,2,1,1,2,2,2,3,NA,NA,12,7,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.106","Vene keele eelkeskastme kursus (ABC III), tase A2.1 > B1.1",1,3,10,NA,NA,NA,NA,NA,NA,1,13,20,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.111","Vene keel kesktasemele I, tase B1.1",NA,NA,9,NA,NA,NA,NA,NA,1,4,4,19,1,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.117","Meditsiinialane vene keel III, tase B1.1 > B1.2",NA,1,5,NA,NA,NA,NA,NA,NA,2,4,19,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.124","Veebipõhine meditsiinialane vene keel I, tase A2 > B1",NA,NA,2,1,1,NA,NA,NA,NA,2,2,19,9,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.139","Vene keel. Sõnavara ja suhtluskeele arendamine edasijõudnutele, tase B2.1>B2.2",NA,1,11,NA,NA,NA,NA,NA,NA,1,11,0,0,14,1,0,2,0,0,0
"K","HV","HVLC","FLKE.04.145","Õigusalane vene keel II, A2.2 > B1.1",NA,NA,6,NA,1,NA,NA,NA,1,NA,6,12,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.04.148","Vene keel välisüliõpilastele, eelkeskaste A2 > B1.1",NA,NA,8,NA,NA,NA,1,NA,NA,1,6,0,0,5,8,4,2,0,1,0
"K","HV","HVLC","FLKE.05.001","Jaapani keele algkursus I, tase 0 > A1",1,1,10,1,NA,NA,NA,1,NA,3,9,18,7,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.002","Jaapani keele algkursus II, tase A1 > A2.1",NA,NA,7,1,NA,NA,NA,NA,NA,NA,8,9,3,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.004","Jaapani keele algkursus IV, tase A2.2 > B1.1",NA,NA,5,NA,1,NA,NA,NA,1,NA,5,9,2,0,0,0,0,0,0,2
"K","HV","HVLC","FLKE.05.010","Ladina keel loodusteadlastele: grammatika- ja terminoloogiakursus",NA,3,15,1,NA,NA,NA,NA,1,3,15,33,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.011","Ladina keel soome-ugri filoloogidele I",NA,NA,5,NA,NA,NA,NA,NA,NA,2,3,15,2,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.018","Läti keele algkursus I (inglise keele baasil), tase 0 > A1",NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,0,0,4,0,1,0,0,0,1
"K","HV","HVLC","FLKE.05.019","Läti keele algkursus II (inglise keele baasil), tase A1> A2",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,0,0,4,1,0,0,0,0,0
"K","HV","HVLC","FLKE.05.021","Hiina keele algkursus I, tase 0 > A1.1",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,4,2,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.022","Hiina keele algkursus II, tase A1.1 > A1.2",NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,3,1,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.026","Itaalia keele algkursus I, tase 0 > A1.1",NA,NA,7,NA,NA,NA,NA,NA,NA,1,6,16,1,0,0,0,0,0,0,3
"K","HV","HVLC","FLKE.05.027","Itaalia keele algkursus II, tase A1.1 > A2.1",NA,NA,12,NA,NA,NA,NA,NA,NA,2,10,17,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.028","Hispaania keele algkursus I, tase 0 > A1.1",1,4,21,NA,NA,NA,NA,NA,NA,4,22,36,3,0,0,0,0,0,0,3
"K","HV","HVLC","FLKE.05.029","Hispaania keele algkursus II, tase A1.1 > A1.2",NA,NA,9,NA,NA,NA,NA,1,NA,3,5,25,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.034","Hispaania keele algkursus I (inglise keele baasil), tase 0 > A1.1",NA,3,9,NA,1,NA,NA,NA,NA,6,7,0,0,7,11,6,1,0,0,1
"K","HV","HVLC","FLKE.05.036","Hispaania keele eelkesktaseme kursus I, tase A1.2 > A2.1",NA,1,9,1,NA,NA,NA,1,NA,5,5,18,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.046","Leedu keele algkursus II (inglise keele baasil), tase A1.1> A1.2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.059","Soome keele algkursus I, tase 0 > A2",NA,1,12,NA,NA,NA,NA,NA,NA,3,10,26,2,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.064","Hispaania keel algtaseme läbinuile (süvaõpe) II, tase A1 > A2",NA,NA,16,1,NA,NA,NA,NA,1,3,13,0,0,12,9,7,1,0,0,1
"K","HV","HVLC","FLKE.05.066","Leedu kirjandus ja film",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.070","Soome keele algkursus II, tase A2 > B1",NA,1,6,NA,NA,NA,1,NA,1,3,2,13,2,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.083","Korea keel algajatele I (inglise keele baasil), tase 0 > A1.1",1,4,7,2,NA,NA,NA,NA,3,3,8,21,0,0,0,0,0,0,0,0
